TRACE_INDEX,TIMESTAMP,NumImages,ContextTokens,GeneratedTokens,SOURCE_ROW,ARRIVAL_OFFSET_S,INTER_ARRIVAL_S
682,2024-10-16T08:39:19.669Z,1,1171,82,151311,166.960000038,0.189999819
683,2024-10-16T08:39:19.711Z,1,2815,300,151312,167.002000093,0.042000055
684,2024-10-16T08:39:20.215Z,1,1489,36,151313,167.506000280,0.504000187
685,2024-10-16T08:39:20.229Z,1,930,45,151314,167.519999981,0.013999701
686,2024-10-16T08:39:20.326Z,0,649,19,151315,167.617000341,0.097000360
687,2024-10-16T08:39:20.331Z,9,5094,10,151316,167.622000217,0.004999876
688,2024-10-16T08:39:20.615Z,1,1571,26,151317,167.906000137,0.283999920
689,2024-10-16T08:39:20.965Z,1,1006,304,151318,168.256000042,0.349999905
690,2024-10-16T08:39:21.324Z,4,3429,10,151319,168.615000010,0.358999968
691,2024-10-16T08:39:21.513Z,0,2618,1152,151320,168.804000139,0.189000130
692,2024-10-16T08:39:21.617Z,1,683,51,151321,168.907999992,0.103999853
693,2024-10-16T08:39:21.769Z,1,3377,200,151322,169.060000181,0.152000189
694,2024-10-16T08:39:22.027Z,1,1812,31,151323,169.318000078,0.257999897
695,2024-10-16T08:39:22.084Z,9,5580,10,151324,169.375000238,0.057000160
696,2024-10-16T08:39:22.273Z,9,5041,10,151325,169.564000130,0.188999891
697,2024-10-16T08:39:22.368Z,1,1125,110,151326,169.659000158,0.095000029
698,2024-10-16T08:39:22.413Z,1,683,53,151327,169.703999996,0.044999838
699,2024-10-16T08:39:22.413Z,1,3975,482,151328,169.703999996,0.000000000
700,2024-10-16T08:39:22.511Z,9,3849,126,151329,169.802000284,0.098000288
701,2024-10-16T08:39:22.874Z,1,2858,324,151330,170.164999962,0.362999678
702,2024-10-16T08:39:22.887Z,1,2284,61,151331,170.178000212,0.013000250
703,2024-10-16T08:39:22.966Z,1,1170,71,151332,170.257000208,0.078999996
704,2024-10-16T08:39:23.011Z,9,5077,10,151333,170.302000284,0.045000076
705,2024-10-16T08:39:23.013Z,1,1639,208,151334,170.304000139,0.001999855
706,2024-10-16T08:39:23.030Z,0,951,15,151335,170.321000338,0.017000198
707,2024-10-16T08:39:23.037Z,36,14490,370,151336,170.328000069,0.006999731
708,2024-10-16T08:39:23.124Z,1,400,137,151337,170.415000200,0.087000132
709,2024-10-16T08:39:23.211Z,1,696,57,151338,170.502000093,0.086999893
710,2024-10-16T08:39:23.374Z,1,1418,152,151339,170.665000200,0.163000107
711,2024-10-16T08:39:23.519Z,4,3363,10,151340,170.810000181,0.144999981
712,2024-10-16T08:39:23.833Z,1,346,36,151341,171.124000072,0.313999891
713,2024-10-16T08:39:23.836Z,1,810,119,151342,171.127000093,0.003000021
714,2024-10-16T08:39:23.858Z,1,1522,90,151343,171.148999929,0.021999836
715,2024-10-16T08:39:23.959Z,9,5082,10,151344,171.250000238,0.101000309
716,2024-10-16T08:39:24.029Z,1,1386,115,151345,171.320000172,0.069999933
717,2024-10-16T08:39:24.072Z,9,5030,10,151346,171.363000154,0.042999983
718,2024-10-16T08:39:24.162Z,1,1269,395,151347,171.453000069,0.089999914
719,2024-10-16T08:39:24.210Z,9,5167,10,151348,171.500999928,0.047999859
720,2024-10-16T08:39:24.214Z,1,1692,140,151349,171.505000353,0.004000425
721,2024-10-16T08:39:24.413Z,1,249,56,151350,171.703999996,0.198999643
722,2024-10-16T08:39:24.512Z,1,469,160,151351,171.803000212,0.099000216
723,2024-10-16T08:39:24.599Z,9,5511,10,151352,171.890000105,0.086999893
724,2024-10-16T08:39:25.018Z,1,629,211,151353,172.309000015,0.418999910
725,2024-10-16T08:39:25.170Z,1,2815,221,151354,172.460999966,0.151999950
726,2024-10-16T08:39:25.350Z,1,1378,119,151355,172.641000271,0.180000305
727,2024-10-16T08:39:25.463Z,1,2756,161,151356,172.754000187,0.112999916
728,2024-10-16T08:39:25.515Z,1,1774,27,151357,172.806000233,0.052000046
729,2024-10-16T08:39:25.516Z,1,729,1,151358,172.807000160,0.000999928
730,2024-10-16T08:39:25.573Z,1,706,49,151359,172.864000082,0.056999922
731,2024-10-16T08:39:25.582Z,1,1378,88,151360,172.873000145,0.009000063
732,2024-10-16T08:39:25.600Z,1,502,110,151361,172.891000032,0.017999887
733,2024-10-16T08:39:25.708Z,1,1706,1,151362,172.999000072,0.108000040
734,2024-10-16T08:39:26.018Z,1,346,39,151363,173.309000015,0.309999943
735,2024-10-16T08:39:26.033Z,1,3506,48,151364,173.324000120,0.015000105
736,2024-10-16T08:39:26.113Z,1,1048,98,151365,173.404000044,0.079999924
737,2024-10-16T08:39:26.275Z,1,346,44,151366,173.566000223,0.162000179
738,2024-10-16T08:39:26.276Z,0,867,5,151367,173.567000151,0.000999928
739,2024-10-16T08:39:26.332Z,1,660,234,151368,173.623000145,0.055999994
740,2024-10-16T08:39:26.353Z,1,3470,137,151369,173.644000053,0.020999908
741,2024-10-16T08:39:26.543Z,1,992,237,151370,173.834000111,0.190000057
742,2024-10-16T08:39:26.609Z,1,249,50,151371,173.900000095,0.065999985
743,2024-10-16T08:39:26.768Z,1,1125,99,151372,174.059000015,0.158999920
744,2024-10-16T08:39:26.850Z,0,1272,135,151373,174.141000032,0.082000017
745,2024-10-16T08:39:26.885Z,1,502,109,151374,174.176000118,0.035000086
746,2024-10-16T08:39:26.960Z,1,1446,136,151375,174.251000166,0.075000048
747,2024-10-16T08:39:26.962Z,0,429,1,151376,174.253000021,0.001999855
748,2024-10-16T08:39:26.962Z,1,1653,68,151377,174.253000021,0.000000000
749,2024-10-16T08:39:27.026Z,1,2221,150,151378,174.316999912,0.063999891
750,2024-10-16T08:39:27.026Z,1,2052,129,151379,174.316999912,0.000000000
751,2024-10-16T08:39:27.085Z,1,344,197,151380,174.376000166,0.059000254
752,2024-10-16T08:39:27.112Z,1,3905,31,151381,174.403000116,0.026999950
753,2024-10-16T08:39:27.225Z,1,1934,121,151382,174.516000032,0.112999916
754,2024-10-16T08:39:27.367Z,1,342,39,151383,174.658000231,0.142000198
755,2024-10-16T08:39:27.384Z,1,1869,27,151384,174.675000191,0.016999960
756,2024-10-16T08:39:27.384Z,1,1133,59,151385,174.675000191,0.000000000
757,2024-10-16T08:39:27.515Z,1,247,37,151386,174.806000233,0.131000042
758,2024-10-16T08:39:27.579Z,0,8232,20,151387,174.870000124,0.063999891
759,2024-10-16T08:39:27.672Z,1,375,39,151388,174.963000059,0.092999935
760,2024-10-16T08:39:27.772Z,1,993,98,151389,175.063000202,0.100000143
761,2024-10-16T08:39:27.781Z,1,1836,27,151390,175.072000027,0.008999825
762,2024-10-16T08:39:28.214Z,9,5469,10,151391,175.505000353,0.433000326
763,2024-10-16T08:39:28.280Z,1,1530,391,151392,175.571000099,0.065999746
764,2024-10-16T08:39:28.522Z,1,446,133,151393,175.812999964,0.241999865
765,2024-10-16T08:39:28.623Z,1,521,85,151394,175.914000273,0.101000309
766,2024-10-16T08:39:28.756Z,0,388,83,151395,176.047000170,0.132999897
767,2024-10-16T08:39:28.962Z,1,248,31,151396,176.253000021,0.205999851
768,2024-10-16T08:39:28.984Z,1,1812,32,151397,176.275000095,0.022000074
769,2024-10-16T08:39:29.017Z,0,983,136,151398,176.308000088,0.032999992
770,2024-10-16T08:39:29.126Z,9,5293,10,151399,176.417000294,0.109000206
771,2024-10-16T08:39:29.228Z,1,2155,130,151400,176.519000053,0.101999760
772,2024-10-16T08:39:29.276Z,0,843,50,151401,176.567000151,0.048000097
773,2024-10-16T08:39:29.292Z,9,4641,10,151402,176.583000183,0.016000032
774,2024-10-16T08:39:29.373Z,9,5067,10,151403,176.664000034,0.080999851
775,2024-10-16T08:39:29.576Z,1,2038,110,151404,176.867000103,0.203000069
776,2024-10-16T08:39:29.582Z,1,452,164,151405,176.873000145,0.006000042
777,2024-10-16T08:39:29.582Z,1,1236,500,151406,176.873000145,0.000000000
778,2024-10-16T08:39:29.727Z,1,893,86,151407,177.018000126,0.144999981
779,2024-10-16T08:39:29.776Z,1,885,180,151408,177.067000151,0.049000025
780,2024-10-16T08:39:30.126Z,1,1292,164,151409,177.417000294,0.350000143
781,2024-10-16T08:39:30.271Z,1,4544,147,151410,177.562000275,0.144999981
782,2024-10-16T08:39:30.274Z,1,1071,26,151411,177.565000057,0.002999783
783,2024-10-16T08:39:30.291Z,1,2079,120,151412,177.582000256,0.017000198
784,2024-10-16T08:39:30.326Z,1,1074,26,151413,177.617000341,0.035000086
785,2024-10-16T08:39:30.519Z,1,2635,200,151414,177.810000181,0.192999840
786,2024-10-16T08:39:30.735Z,1,2670,229,151415,178.026000261,0.216000080
787,2024-10-16T08:39:30.921Z,0,2128,796,151416,178.212000132,0.185999870
788,2024-10-16T08:39:31.011Z,9,4589,10,151417,178.302000284,0.090000153
789,2024-10-16T08:39:31.027Z,1,1372,132,151418,178.318000078,0.015999794
790,2024-10-16T08:39:31.211Z,1,1372,131,151419,178.502000093,0.184000015
791,2024-10-16T08:39:31.277Z,1,1288,1,151420,178.568000078,0.065999985
792,2024-10-16T08:39:31.333Z,1,1240,26,151421,178.624000072,0.055999994
793,2024-10-16T08:39:31.634Z,0,295,35,151422,178.924999952,0.300999880
794,2024-10-16T08:39:31.672Z,1,1471,328,151423,178.963000059,0.038000107
795,2024-10-16T08:39:31.840Z,1,828,1,151424,179.131000042,0.167999983
796,2024-10-16T08:39:31.962Z,1,941,219,151425,179.253000021,0.121999979
797,2024-10-16T08:39:31.978Z,1,1122,111,151426,179.269000053,0.016000032
798,2024-10-16T08:39:32.028Z,1,959,26,151427,179.319000244,0.050000191
799,2024-10-16T08:39:32.105Z,1,967,244,151428,179.396000147,0.076999903
800,2024-10-16T08:39:32.126Z,1,1810,99,151429,179.417000294,0.021000147
801,2024-10-16T08:39:32.133Z,1,2814,258,151430,179.424000025,0.006999731
802,2024-10-16T08:39:32.275Z,1,1048,101,151431,179.566000223,0.142000198
803,2024-10-16T08:39:32.526Z,9,4260,14,151432,179.817000151,0.250999928
804,2024-10-16T08:39:32.711Z,0,5497,69,151433,180.002000093,0.184999943
805,2024-10-16T08:39:32.711Z,1,1172,90,151434,180.002000093,0.000000000
806,2024-10-16T08:39:32.824Z,0,1248,160,151435,180.115000010,0.112999916
807,2024-10-16T08:39:32.963Z,9,3847,122,151436,180.254000187,0.139000177
808,2024-10-16T08:39:33.083Z,1,1037,26,151437,180.374000311,0.120000124
809,2024-10-16T08:39:33.111Z,1,1298,68,151438,180.402000189,0.027999878
810,2024-10-16T08:39:33.420Z,1,1037,26,151439,180.711000204,0.309000015
811,2024-10-16T08:39:33.522Z,1,128,7,151440,180.812999964,0.101999760
812,2024-10-16T08:39:33.522Z,1,249,36,151441,180.812999964,0.000000000
813,2024-10-16T08:39:33.773Z,1,2450,399,151442,181.064000130,0.251000166
814,2024-10-16T08:39:33.780Z,1,1130,26,151443,181.071000099,0.006999969
815,2024-10-16T08:39:33.857Z,1,955,28,151444,181.148000002,0.076999903
816,2024-10-16T08:39:33.921Z,0,425,1000,151445,181.212000132,0.064000130
817,2024-10-16T08:39:33.961Z,1,1006,28,151446,181.252000093,0.039999962
818,2024-10-16T08:39:34.017Z,0,443,25,151447,181.308000088,0.055999994
819,2024-10-16T08:39:34.226Z,1,4334,190,151448,181.516999960,0.208999872
820,2024-10-16T08:39:34.457Z,1,344,174,151449,181.748000145,0.231000185
821,2024-10-16T08:39:34.725Z,1,1205,283,151450,182.016000032,0.267999887
822,2024-10-16T08:39:34.836Z,1,1074,28,151451,182.127000093,0.111000061
823,2024-10-16T08:39:34.837Z,1,1195,26,151452,182.128000021,0.000999928
824,2024-10-16T08:39:35.258Z,0,951,51,151453,182.549000025,0.421000004
825,2024-10-16T08:39:35.272Z,1,470,116,151454,182.563000202,0.014000177
826,2024-10-16T08:39:35.371Z,1,1198,26,151455,182.662000179,0.098999977
827,2024-10-16T08:39:35.514Z,1,652,159,151456,182.805000067,0.142999887
828,2024-10-16T08:39:35.725Z,1,698,43,151457,183.016000032,0.210999966
829,2024-10-16T08:39:36.225Z,1,687,44,151458,183.516000032,0.500000000
830,2024-10-16T08:39:36.333Z,1,657,189,151459,183.624000072,0.108000040
831,2024-10-16T08:39:36.386Z,1,1992,94,151460,183.677000046,0.052999973
832,2024-10-16T08:39:36.581Z,0,1019,28,151461,183.871999979,0.194999933
833,2024-10-16T08:39:36.725Z,0,3585,3,151462,184.016000032,0.144000053
834,2024-10-16T08:39:36.890Z,9,5190,10,151463,184.180999994,0.164999962
835,2024-10-16T08:39:37.257Z,0,321,518,151464,184.548000097,0.367000103
836,2024-10-16T08:39:37.352Z,1,1687,99,151465,184.643000126,0.095000029
837,2024-10-16T08:39:37.776Z,1,721,54,151466,185.067000151,0.424000025
838,2024-10-16T08:39:37.979Z,1,3213,456,151467,185.270000219,0.203000069
839,2024-10-16T08:39:37.987Z,1,3551,364,151468,185.278000116,0.007999897
840,2024-10-16T08:39:38.065Z,0,218,11,151469,185.355999947,0.077999830
841,2024-10-16T08:39:38.210Z,1,1728,59,151470,185.500999928,0.144999981
842,2024-10-16T08:39:39.278Z,1,345,51,151471,186.569000244,1.068000317
843,2024-10-16T08:39:39.278Z,9,3845,155,151472,186.569000244,0.000000000
844,2024-10-16T08:39:39.526Z,1,2685,86,151473,186.817000151,0.247999907
845,2024-10-16T08:39:39.710Z,1,1015,334,151474,187.001000166,0.184000015
846,2024-10-16T08:39:39.861Z,0,5250,10,151475,187.151999950,0.150999784
847,2024-10-16T08:39:40.015Z,1,1430,133,151476,187.306000233,0.154000282
848,2024-10-16T08:39:40.211Z,0,1223,116,151477,187.502000093,0.195999861
849,2024-10-16T08:39:40.211Z,1,1602,68,151478,187.502000093,0.000000000
850,2024-10-16T08:39:40.362Z,1,1455,126,151479,187.653000116,0.151000023
851,2024-10-16T08:39:40.368Z,1,468,1,151480,187.659000158,0.006000042
852,2024-10-16T08:39:40.462Z,1,1614,76,151481,187.753000259,0.094000101
853,2024-10-16T08:39:40.537Z,0,3460,173,151482,187.828000069,0.074999809
854,2024-10-16T08:39:40.772Z,1,1717,104,151483,188.063000202,0.235000134
855,2024-10-16T08:39:40.960Z,1,2924,224,151484,188.251000166,0.187999964
856,2024-10-16T08:39:41.022Z,1,426,84,151485,188.313000202,0.062000036
857,2024-10-16T08:39:41.272Z,0,3167,45,151486,188.563000202,0.250000000
858,2024-10-16T08:39:41.385Z,1,445,201,151487,188.676000118,0.112999916
859,2024-10-16T08:39:41.480Z,0,1516,233,151488,188.771000147,0.095000029
860,2024-10-16T08:39:41.738Z,0,2373,25,151489,189.029000044,0.257999897
861,2024-10-16T08:39:42.116Z,1,930,230,151490,189.407000065,0.378000021
862,2024-10-16T08:39:42.209Z,1,346,31,151491,189.500000000,0.092999935
863,2024-10-16T08:39:42.271Z,0,264,5,151492,189.562000275,0.062000275
864,2024-10-16T08:39:42.276Z,1,1052,357,151493,189.567000151,0.004999876
865,2024-10-16T08:39:42.276Z,1,705,67,151494,189.567000151,0.000000000
866,2024-10-16T08:39:42.293Z,1,1661,180,151495,189.584000111,0.016999960
867,2024-10-16T08:39:42.462Z,1,1409,81,151496,189.753000259,0.169000149
868,2024-10-16T08:39:42.618Z,9,5204,10,151497,189.908999920,0.155999660
869,2024-10-16T08:39:42.774Z,1,3047,537,151498,190.065000296,0.156000376
870,2024-10-16T08:39:42.862Z,9,3851,133,151499,190.153000355,0.088000059
871,2024-10-16T08:39:42.868Z,9,3647,119,151500,190.159000158,0.005999804
872,2024-10-16T08:39:42.923Z,16,5674,289,151501,190.214000225,0.055000067
873,2024-10-16T08:39:43.102Z,9,4999,10,151502,190.393000364,0.179000139
874,2024-10-16T08:39:43.763Z,1,3862,202,151503,191.054000139,0.660999775
875,2024-10-16T08:39:43.960Z,1,3212,424,151504,191.251000166,0.197000027
876,2024-10-16T08:39:44.008Z,0,708,76,151505,191.299000025,0.047999859
877,2024-10-16T08:39:44.107Z,9,5268,10,151506,191.398000240,0.099000216
878,2024-10-16T08:39:44.114Z,1,359,112,151507,191.404999971,0.006999731
879,2024-10-16T08:39:44.120Z,1,2507,34,151508,191.411000013,0.006000042
880,2024-10-16T08:39:44.273Z,0,2117,910,151509,191.564000130,0.153000116
881,2024-10-16T08:39:44.487Z,1,1412,577,151510,191.778000116,0.213999987
882,2024-10-16T08:39:44.513Z,1,612,274,151511,191.804000139,0.026000023
883,2024-10-16T08:39:44.775Z,1,940,220,151512,192.066000223,0.262000084
884,2024-10-16T08:39:44.923Z,1,2142,140,151513,192.214000225,0.148000002
885,2024-10-16T08:39:45.274Z,1,1534,227,151514,192.565000057,0.350999832
886,2024-10-16T08:39:45.275Z,1,1236,229,151515,192.566000223,0.001000166
887,2024-10-16T08:39:45.276Z,1,656,162,151516,192.567000151,0.000999928
888,2024-10-16T08:39:45.707Z,1,285,42,151517,192.998000145,0.430999994
889,2024-10-16T08:39:45.711Z,1,2175,224,151518,193.002000093,0.003999949
890,2024-10-16T08:39:46.039Z,1,346,35,151519,193.330000162,0.328000069
891,2024-10-16T08:39:46.353Z,0,525,134,151520,193.644000053,0.313999891
892,2024-10-16T08:39:46.457Z,1,1688,123,151521,193.748000145,0.104000092
893,2024-10-16T08:39:46.458Z,1,1345,90,151522,193.749000072,0.000999928
894,2024-10-16T08:39:46.519Z,0,3519,199,151523,193.810000181,0.061000109
895,2024-10-16T08:39:46.537Z,9,7467,10,151524,193.828000069,0.017999887
896,2024-10-16T08:39:46.710Z,1,3009,253,151525,194.001000166,0.173000097
897,2024-10-16T08:39:46.788Z,1,1571,20,151526,194.079000235,0.078000069
898,2024-10-16T08:39:46.788Z,1,1409,25,151527,194.079000235,0.000000000
899,2024-10-16T08:39:46.852Z,1,1270,118,151528,194.143000126,0.063999891
900,2024-10-16T08:39:47.539Z,1,1691,140,151529,194.830000162,0.687000036
901,2024-10-16T08:39:47.855Z,0,838,35,151530,195.146000147,0.315999985
902,2024-10-16T08:39:47.957Z,1,1263,27,151531,195.248000145,0.101999998
903,2024-10-16T08:39:48.084Z,1,2145,35,151532,195.375000238,0.127000093
904,2024-10-16T08:39:48.084Z,9,5069,10,151533,195.375000238,0.000000000
905,2024-10-16T08:39:48.210Z,1,261,41,151534,195.500999928,0.125999689
906,2024-10-16T08:39:48.605Z,1,1629,105,151535,195.896000147,0.395000219
907,2024-10-16T08:39:49.015Z,9,3479,326,151536,196.306000233,0.410000086
908,2024-10-16T08:39:49.041Z,1,1604,496,151537,196.332000017,0.025999784
909,2024-10-16T08:39:49.271Z,1,385,79,151538,196.562000275,0.230000257
910,2024-10-16T08:39:49.522Z,1,1205,287,151539,196.812999964,0.250999689
911,2024-10-16T08:39:50.089Z,0,2152,275,151540,197.380000114,0.567000151
912,2024-10-16T08:39:50.335Z,1,1668,129,151541,197.626000166,0.246000051
913,2024-10-16T08:39:51.088Z,0,1603,225,151542,198.379000187,0.753000021
914,2024-10-16T08:39:51.099Z,1,1712,111,151543,198.390000105,0.010999918
915,2024-10-16T08:39:51.822Z,9,5083,10,151544,199.113000154,0.723000050
916,2024-10-16T08:39:51.839Z,1,3060,405,151545,199.130000114,0.016999960
917,2024-10-16T08:39:52.336Z,1,247,55,151546,199.627000093,0.496999979
918,2024-10-16T08:39:52.513Z,1,2965,366,151547,199.804000139,0.177000046
919,2024-10-16T08:39:52.603Z,1,1264,52,151548,199.894000292,0.090000153
920,2024-10-16T08:39:52.603Z,1,1409,55,151549,199.894000292,0.000000000
921,2024-10-16T08:39:52.769Z,1,379,45,151550,200.060000181,0.165999889
922,2024-10-16T08:39:52.787Z,0,743,73,151551,200.078000307,0.018000126
923,2024-10-16T08:39:53.478Z,0,156,21,151552,200.769000292,0.690999985
924,2024-10-16T08:39:53.708Z,9,5089,10,151553,200.999000072,0.229999781
925,2024-10-16T08:39:53.708Z,1,1054,75,151554,200.999000072,0.000000000
926,2024-10-16T08:39:53.839Z,9,5007,10,151555,201.130000114,0.131000042
927,2024-10-16T08:39:54.354Z,0,967,27,151556,201.644999981,0.514999866
928,2024-10-16T08:39:54.582Z,1,3651,315,151557,201.873000145,0.228000164
929,2024-10-16T08:39:54.832Z,1,724,20,151558,202.123000145,0.250000000
930,2024-10-16T08:39:55.012Z,1,532,71,151559,202.303000212,0.180000067
931,2024-10-16T08:39:55.293Z,1,2670,222,151560,202.584000111,0.280999899
932,2024-10-16T08:39:55.762Z,1,2885,347,151561,203.052999973,0.468999863
933,2024-10-16T08:39:55.962Z,0,1617,313,151562,203.253000021,0.200000048
934,2024-10-16T08:39:56.019Z,1,1174,59,151563,203.310000181,0.057000160
935,2024-10-16T08:39:56.122Z,0,639,9,151564,203.413000107,0.102999926
936,2024-10-16T08:39:56.122Z,0,620,555,151565,203.413000107,0.000000000
937,2024-10-16T08:39:56.274Z,1,1610,453,151566,203.565000057,0.151999950
938,2024-10-16T08:39:56.355Z,0,5404,2332,151567,203.646000147,0.081000090
939,2024-10-16T08:39:56.463Z,1,1712,124,151568,203.754000187,0.108000040
940,2024-10-16T08:39:56.519Z,1,1149,314,151569,203.810000181,0.055999994
941,2024-10-16T08:39:56.714Z,9,3816,126,151570,204.005000114,0.194999933
942,2024-10-16T08:39:57.070Z,0,137,1,151571,204.361000299,0.356000185
943,2024-10-16T08:39:57.261Z,1,1165,80,151572,204.552000046,0.190999746
944,2024-10-16T08:39:57.261Z,1,706,62,151573,204.552000046,0.000000000
945,2024-10-16T08:39:57.519Z,0,341,312,151574,204.810000181,0.258000135
946,2024-10-16T08:39:57.581Z,1,4109,288,151575,204.871999979,0.061999798
947,2024-10-16T08:39:57.637Z,1,2591,379,151576,204.927999973,0.055999994
948,2024-10-16T08:39:57.769Z,1,1589,97,151577,205.060000181,0.132000208
949,2024-10-16T08:39:57.823Z,0,219,4,151578,205.114000082,0.053999901
950,2024-10-16T08:39:58.081Z,1,448,157,151579,205.371999979,0.257999897
951,2024-10-16T08:39:58.514Z,1,971,268,151580,205.805000067,0.433000088
952,2024-10-16T08:39:58.543Z,1,2010,105,151581,205.834000111,0.029000044
953,2024-10-16T08:39:58.605Z,0,244,12,151582,205.896000147,0.062000036
954,2024-10-16T08:39:58.833Z,1,698,71,151583,206.124000072,0.227999926
955,2024-10-16T08:39:58.834Z,0,443,192,151584,206.125000000,0.000999928
956,2024-10-16T08:39:59.214Z,1,698,64,151585,206.505000353,0.380000353
957,2024-10-16T08:39:59.260Z,9,5429,10,151586,206.551000118,0.045999765
958,2024-10-16T08:39:59.333Z,9,4988,10,151587,206.624000072,0.072999954
959,2024-10-16T08:39:59.521Z,1,3186,244,151588,206.812000036,0.187999964
960,2024-10-16T08:39:59.570Z,1,1595,63,151589,206.861000061,0.049000025
961,2024-10-16T08:39:59.769Z,0,380,378,151590,207.060000181,0.199000120
962,2024-10-16T08:39:59.821Z,0,3396,29,151591,207.111999989,0.051999807
963,2024-10-16T08:40:00.271Z,1,247,45,151592,207.562000275,0.450000286
964,2024-10-16T08:40:00.464Z,0,302,13,151593,207.755000114,0.192999840
965,2024-10-16T08:40:01.064Z,0,230,12,151594,208.355000019,0.599999905
966,2024-10-16T08:40:01.461Z,9,5319,10,151595,208.752000093,0.397000074
967,2024-10-16T08:40:01.586Z,1,683,107,151596,208.877000093,0.125000000
968,2024-10-16T08:40:01.616Z,0,1433,379,151597,208.907000065,0.029999971
969,2024-10-16T08:40:01.820Z,1,689,58,151598,209.111000061,0.203999996
970,2024-10-16T08:40:01.964Z,1,377,33,151599,209.255000114,0.144000053
971,2024-10-16T08:40:02.038Z,9,5306,175,151600,209.329000235,0.074000120
972,2024-10-16T08:40:02.070Z,1,1640,87,151601,209.361000299,0.032000065
973,2024-10-16T08:40:02.271Z,1,1401,283,151602,209.562000275,0.200999975
974,2024-10-16T08:40:02.713Z,1,699,42,151603,210.003999949,0.441999674
975,2024-10-16T08:40:02.734Z,0,713,165,151604,210.025000334,0.021000385
976,2024-10-16T08:40:03.081Z,9,5310,10,151605,210.371999979,0.346999645
977,2024-10-16T08:40:03.256Z,1,1243,3,151606,210.547000170,0.175000191
978,2024-10-16T08:40:03.581Z,1,1169,72,151607,210.871999979,0.324999809
979,2024-10-16T08:40:03.717Z,0,1749,357,151608,211.008000135,0.136000156
980,2024-10-16T08:40:03.761Z,1,247,36,151609,211.052000046,0.043999910
981,2024-10-16T08:40:03.773Z,0,783,210,151610,211.064000130,0.012000084
982,2024-10-16T08:40:03.785Z,1,1759,25,151611,211.075999975,0.011999846
983,2024-10-16T08:40:03.961Z,1,453,207,151612,211.252000093,0.176000118
984,2024-10-16T08:40:04.270Z,9,5180,10,151613,211.561000347,0.309000254
985,2024-10-16T08:40:04.324Z,1,971,101,151614,211.615000010,0.053999662
986,2024-10-16T08:40:04.461Z,1,1399,139,151615,211.752000093,0.137000084
987,2024-10-16T08:40:04.536Z,9,4260,14,151616,211.827000141,0.075000048
988,2024-10-16T08:40:04.771Z,1,1433,1,151617,212.062000275,0.235000134
989,2024-10-16T08:40:04.960Z,1,2087,127,151618,212.251000166,0.188999891
990,2024-10-16T08:40:05.023Z,0,896,13,151619,212.314000130,0.062999964
991,2024-10-16T08:40:05.083Z,0,2714,328,151620,212.374000311,0.060000181
992,2024-10-16T08:40:05.119Z,1,7325,446,151621,212.410000086,0.035999775
993,2024-10-16T08:40:05.269Z,1,3353,180,151622,212.560000181,0.150000095
994,2024-10-16T08:40:05.462Z,1,1824,30,151623,212.753000259,0.193000078
995,2024-10-16T08:40:05.519Z,1,346,30,151624,212.810000181,0.056999922
996,2024-10-16T08:40:05.712Z,1,971,101,151625,213.003000021,0.192999840
997,2024-10-16T08:40:06.419Z,1,1915,509,151626,213.710000277,0.707000256
998,2024-10-16T08:40:06.460Z,1,1507,139,151627,213.751000166,0.040999889
999,2024-10-16T08:40:06.507Z,1,3634,217,151628,213.798000097,0.046999931
1000,2024-10-16T08:40:06.756Z,0,6558,211,151629,214.047000170,0.249000072
1001,2024-10-16T08:40:07.081Z,1,1713,51,151630,214.371999979,0.324999809
1002,2024-10-16T08:40:07.357Z,1,468,1,151631,214.648000002,0.276000023
1003,2024-10-16T08:40:07.711Z,0,143,4,151632,215.002000093,0.354000092
1004,2024-10-16T08:40:07.711Z,1,1883,48,151633,215.002000093,0.000000000
1005,2024-10-16T08:40:07.762Z,0,209,14,151634,215.052999973,0.050999880
1006,2024-10-16T08:40:08.109Z,9,5054,10,151635,215.400000095,0.347000122
1007,2024-10-16T08:40:08.241Z,1,343,56,151636,215.532000065,0.131999969
1008,2024-10-16T08:40:08.607Z,0,350,247,151637,215.898000240,0.366000175
1009,2024-10-16T08:40:09.257Z,1,1523,286,151638,216.548000097,0.649999857
1010,2024-10-16T08:40:09.272Z,1,3489,136,151639,216.563000202,0.015000105
1011,2024-10-16T08:40:09.357Z,1,680,53,151640,216.648000002,0.084999800
1012,2024-10-16T08:40:09.984Z,1,1173,82,151641,217.275000095,0.627000093
1013,2024-10-16T08:40:10.024Z,0,3631,267,151642,217.315000057,0.039999962
1014,2024-10-16T08:40:10.069Z,9,3851,138,151643,217.360000134,0.045000076
1015,2024-10-16T08:40:10.237Z,0,715,77,151644,217.528000116,0.167999983
1016,2024-10-16T08:40:10.275Z,1,1178,80,151645,217.566000223,0.038000107
1017,2024-10-16T08:40:10.333Z,1,696,49,151646,217.624000072,0.057999849
1018,2024-10-16T08:40:10.485Z,1,440,90,151647,217.776000023,0.151999950
1019,2024-10-16T08:40:10.960Z,1,5782,113,151648,218.251000166,0.475000143
1020,2024-10-16T08:40:11.063Z,9,113425,1176,151649,218.354000092,0.102999926
1021,2024-10-16T08:40:11.210Z,9,6274,10,151650,218.500999928,0.146999836
1022,2024-10-16T08:40:11.278Z,9,3850,129,151651,218.569000244,0.068000317
